src_ip,dst_ip,src_port,dst_port,total_packets,duration,syn_count,ack_count,fin_count,rst_count,push_count,total_payload,avg_payload,std_payload,min_payload,max_payload,zero_payload_ratio,avg_inter_arrival,std_inter_arrival,max_inter_arrival,avg_window,std_window,min_window,incomplete_requests,keepalive_count,packets_per_sec,bytes_per_sec,conn_established,conn_closed,long_lived,prediction,confidence,status
unknown_2800,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2810,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2820,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2830,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2840,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2850,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2860,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2870,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2880,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2890,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2900,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2910,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2920,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2930,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2940,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2950,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2960,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2970,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2980,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2990,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
